26,2,2008,1,0,24,0,-8.6,-38.56
26,2,2008,1,0,33,0,-7.74,-35.72
26,2,2008,1,1,48,0,-8.28,-35.97
26,2,2008,1,0,23,0,-8.05,-34.88
25,2,2008,1,0,17,0,-8.28,-35.03
25,2,2008,1,0,39,0,-9.39,-40.5
25,2,2008,1,0,15,0,-8.05,-34.88
25,2,2008,1,1,35,0,-7.83,-34.9
25,2,2008,2,2,81,0,-8.05,-34.88
25,2,2008,1,0,17,0,-8.05,-34.88
25,2,2008,1,0,18,0,-8.28,-35.97
24,2,2008,1,0,22,0,-8.05,-34.88
24,2,2008,1,0,42,0,-8.05,-34.88
24,2,2008,1,0,19,0,-8.05,-34.88
24,2,2008,1,0,16,0,-8.11,-35.01
24,2,2008,1,0,34,0,-8.11,-35.01
24,2,2008,1,0,20,0,-8,-34.85
24,2,2008,1,0,19,0,-8.11,-35.01
24,2,2008,2,1,42,0,-8.05,-34.88
24,2,2008,1,0,32,0,-8.28,-35.03
24,2,2008,1,2,18,0,-7.89,-35.18
24,2,2008,1,2,19,0,-8.05,-34.88
24,2,2008,1,0,23,0,-8,-34.85
24,2,2008,1,0,36,0,-8,-34.85
24,2,2008,2,0,37,0,-8.11,-35.29
24,2,2008,1,0,53,0,-7.99,-36.05
24,2,2008,2,0,27,0,-8.11,-35.29
24,2,2008,1,0,32,0,-8.05,-34.88
24,2,2008,1,0,48,0,-7.94,-34.87
24,2,2008,1,2,47,0,-7.94,-34.87
23,2,2008,1,0,21,0,-8.05,-34.88
23,2,2008,1,0,24,0,-8.81,-35.18
23,2,2008,1,0,16,0,-8,-34.85
23,2,2008,1,0,24,0,-7.94,-34.87
23,2,2008,1,0,39,0,-8.11,-35.01
23,2,2008,1,0,27,0,-8,-34.85
23,2,2008,1,0,44,0,-8,-34.85
23,2,2008,1,0,18,0,-8.05,-34.88
23,2,2008,1,0,25,0,-8.11,-35.01
23,2,2008,1,0,40,0,-7.86,-38.76
23,2,2008,1,0,17,0,-8.05,-34.88
23,2,2008,1,0,29,0,-8,-34.85
23,2,2008,1,0,36,0,-8,-34.85
23,2,2008,2,1,65,0,-8.05,-34.88
23,2,2008,1,0,31,0,-8.28,-35.03
23,2,2008,1,0,22,0,-8.28,-35.03
23,2,2008,1,1,28,0,-8.81,-35.18
23,2,2008,1,2,37,0,-7.75,-37.63
23,2,2008,1,0,20,0,-8,-35.29
22,2,2008,1,0,30,0,-8.39,-35.06
22,2,2008,1,0,40,0,-7.86,-37.97
22,2,2008,1,0,41,0,-9.06,-38.3
22,2,2008,1,0,16,0,-8.05,-34.88
22,2,2008,1,0,23,0,-9.39,-40.5
22,2,2008,1,0,30,0,-8.28,-35.03
22,2,2008,1,0,14,0,-8.39,-35.06
22,2,2008,1,0,31,0,-8.45,-35.94
22,2,2008,1,0,32,0,-8.11,-35.01
22,2,2008,1,1,26,0,-8.7,-35.53
22,2,2008,1,0,27,0,-8.73,-36.62
22,2,2008,1,0,33,0,-7.41,-35.11
22,2,2008,1,0,32,0,-9.12,-36.33
22,2,2008,1,0,18,0,-8.05,-34.88
22,2,2008,1,0,25,0,-8,-34.85
21,2,2008,1,0,25,0,-8.05,-34.88
21,2,2008,1,0,38,0,-8.05,-34.88
21,2,2008,1,0,18,0,-8.05,-34.88
21,2,2008,1,0,28,1,-8.23,-35.79
21,2,2008,1,0,16,0,-8.11,-35.01
21,2,2008,1,1,37,0,-8.05,-34.88
21,2,2008,1,1,53,0,-9.39,-40.5
20,2,2008,1,0,26,0,-8,-34.85
20,2,2008,2,0,20,0,-8.11,-35.01
20,2,2008,1,0,26,0,-8.28,-35.03
20,2,2008,1,0,30,0,-7.79,-35.58
20,2,2008,1,2,56,0,-8.66,-35.71
20,2,2008,1,0,52,0,-8.11,-35.01
20,2,2008,1,0,27,0,-8,-34.85
20,2,2008,1,0,26,0,-8,-34.85
20,2,2008,1,0,13,0,-8.05,-34.88
20,2,2008,1,0,22,0,-8.45,-35.94
20,2,2008,2,0,49,0,-8.11,-35.01
20,2,2008,1,0,40,0,-7.94,-34.87
20,2,2008,1,0,37,0,-8.05,-34.88
20,2,2008,1,0,27,0,-8.11,-35.01
20,2,2008,1,0,32,0,-8.61,-35.95
19,2,2008,1,0,27,0,-8.05,-34.88
19,2,2008,2,1,27,0,-7.86,-37.97
19,2,2008,2,0,30,0,-8.28,-35.03
19,2,2008,1,0,19,0,-7.83,-34.9
19,2,2008,1,2,36,0,-8.75,-38.96
19,2,2008,1,0,16,0,-7.81,-35.74
19,2,2008,1,0,55,0,-9.39,-40.5
19,2,2008,1,0,27,0,-7.56,-35
19,2,2008,1,2,30,0,-8.05,-34.88
19,2,2008,1,0,28,1,-8.2,-35.56
18,2,2008,1,0,28,0,-8.11,-35.01
18,2,2008,1,0,24,0,-8,-34.85
18,2,2008,1,0,16,0,-7.91,-34.9
18,2,2008,1,0,29,0,-8,-34.85
18,2,2008,1,0,36,0,-8.05,-34.88
18,2,2008,2,0,28,0,-8.11,-35.01
18,2,2008,1,1,19,0,-8.81,-35.18
18,2,2008,1,0,51,0,-7.88,-40.08
18,2,2008,1,2,12,0,-7.65,-35.32
18,2,2008,1,0,20,0,-7.93,-35.29
18,2,2008,1,1,40,0,-8.58,-35.38
17,2,2008,1,2,25,0,-8.11,-35.01
17,2,2008,1,0,20,0,-8.05,-34.88
17,2,2008,1,2,34,0,-8.75,-38.96
